#ID_REF = 
#VALUE = Quantification
ID_REF	VALUE
7955179	7.65809
7939492	4.79959
7939052	2.44239
7934920	11.8372
7930927	4.67858
8150714	8.07994
8115064	1.38271
8026051	5.57801
8027233	5.74653
8148850	4.83878
8042513	5.78562
8145293	5.92897
8052125	6.76913
8179884	6.28372
8039139	4.59613
7933204	4.987
8056794	2.29105
8008700	3.50046
8129666	2.26266
8000480	1.84409
7989144	1.56929
7975416	6.41952
8172084	1.29917
7942064	8.2421
7969060	6.49836
7952319	2.60937
8001373	4.42553
8031837	3.6931
8058428	8.5569
8030908	3.66255
8003075	3.85895
7940711	7.13384
8168555	1.81095
8012416	2.90458
7906056	5.26805
7995631	5.62346
7907396	1.81698
8133442	6.56727
8029065	7.49859
7936798	1.88586
8093590	6.73756
8122259	4.31767
8061416	6.10381
8077370	4.44109
8042373	4.00581
7950899	6.71021
8036820	3.44522
7918891	1.64062
7916341	1.5198
8126244	3.04778
7936884	6.31915
8143749	4.34765
8085579	1.06262
7994362	6.05099
7947932	1.48761
7939240	2.61992
8045347	2.04376
8124394	2.38729
8056877	3.85694
7927153	2.82524
8110486	2.79858
8175696	1.87855
7910414	3.8349
8097417	4.93631
8069822	2.69882
7898582	3.9265
7975696	4.56645
8150143	2.42871
7944803	6.66578
8028213	2.57653
8025004	5.92173
8113639	1.89967
7955076	5.46604
8007803	2.44933
8128383	3.39094
8103485	4.42641
8004485	6.40691
7947652	5.99209
8041940	1.81501
8016847	6.93241
8156549	3.18056
8069582	1.71943
8147228	7.71004
7919800	11.1759
8153346	5.09229
8150225	6.70774
7950951	1.69409
8035773	4.53476
8063793	2.34565
8137470	4.19293
7959850	5.14699
8030171	10.8685
7968711	6.46916
8107750	7.30444
7899829	4.82666
8068289	7.43103
8170009	7.90162
8092564	7.26466
7998983	3.40238
8009430	6.23472
8118324	6.42916
8088996	1.34925
8101253	2.93958
8095341	6.17084
8075106	6.65008
8109407	6.21194
7933501	4.61973
7971294	3.33208
7950578	7.53089
7994572	3.87918
7929383	3.28637
8117720	3.28036
8069269	7.07776
8058373	6.55378
7963471	2.82105
8033818	4.89834
8176719	6.68156
7998485	4.86191
8015944	2.20544
8024070	5.28397
8141107	6.98507
8103041	1.90521
8058147	6.3223
8010783	4.93862
8123334	4.20381
7907633	2.16838
8175528	6.05596
8159350	3.85169
8175583	1.62031
8134785	2.37858
7992197	5.37812
7922152	2.04022
8154953	3.50256
8150032	2.58101
8110616	1.47
8107554	3.17757
8092705	1.61959
7997700	2.85613
8061542	8.8047
8005529	4.87006
8175193	1.63494
8160968	6.63742
8052845	6.70701
8149820	4.47019
8109661	1.73986
8174983	4.5617
8039530	6.02321
7933945	6.01198
8159854	4.31439
8089255	1.50519
8049963	3.88959
8098289	2.06111
8018761	7.06292
8090507	6.8866
8177070	1.48761
8096032	4.84207
7932214	1.87131
7926451	6.76074
8148572	8.43513
7935863	1.41491
8017378	3.9462
8046283	2.96439
7966851	8.30827
8000399	4.44803
7951977	6.7968
7903884	3.92946
8119503	5.96429
8152133	7.3684
8117018	3.12116
8107909	3.01041
8094574	8.28682
7928556	3.18443
8127498	2.22729
8103311	2.44132
7921677	2.55913
7937936	3.24187
8176282	8.28867
8021565	6.30448
7903030	1.90983
8140909	2.83071
8127346	4.13544
8176255	5.51545
7919326	4.44609
8158627	7.01712
7949776	6.41523
7906435	3.55666
8175353	1.74627
7931728	7.61678
8147112	2.76189
7899688	7.58167
8024246	7.12782
7983502	8.18008
8174933	1.49747
8149210	4.67163
8027414	4.75135
7957467	4.16257
8054329	7.04094
7900979	6.17222
8175708	2.53097
8165083	5.54379
8008782	2.13138
7963750	6.69438
8131427	6.34079
8121300	6.59948
7915896	1.77538
7923043	1.99538
8030364	3.08251
7942830	2.60636
7918759	6.8465
8150089	9.20313
7961710	2.14518
8133961	1.79539
8048118	1.61959
8023497	2.98711
8013465	4.64357
7944162	2.77411
8139299	6.11147
8126066	6.92842
8086125	5.34578
8089108	1.83682
8157487	3.31726
8154449	4.36779
8067671	4.8658
7953687	3.18735
8033605	8.69953
7943126	4.5409
8121784	2.56112
7987066	2.04428
7967002	7.0251
8007290	7.07053
8035896	3.8011
7994926	2.38508
8095760	2.73464
7920146	1.92725
8127787	7.03327
8123598	7.36435
8040528	1.25501
8029385	3.27019
8141263	3.08231
8172032	2.56846
7969626	5.5424
7945146	6.52337
8026420	3.00563
8074647	8.73068
7954196	8.07059
8062123	3.03152
8158991	2.57568
7916592	5.36791
7999196	4.31385
8129677	7.23294
8149315	2.48576
7967563	11.8142
7951596	4.78519
8117929	7.77822
8113502	3.23378
7985741	2.83414
7941985	9.05655
8143307	7.77874
8078046	3.50573
7926366	1.36769
7992843	6.08236
8172713	6.7893
8168873	5.77569
7931926	2.3425
8177096	2.19901
8004408	4.02427
8093826	5.33043
8003571	3.90789
8138749	2.64179
7939620	5.04095
8003824	7.09194
7902913	2.18172
8062492	7.73875
7902771	8.49394
8148703	4.68596
8154132	3.05365
8027674	4.06673
8086494	2.78559
7897439	4.03902
7970924	3.37589
7931822	2.44163
8126095	4.19293
8034315	3.4498
7943195	3.70162
8064242	5.85257
8094301	2.13768
7979328	5.29112
7921427	2.7956
8137040	1.8507
8142821	6.90834
7904969	8.71126
8019578	4.99133
8053584	4.82497
8011808	4.62767
7907308	2.01091
7916853	3.13751
8044741	2.58878
7952406	1.90427
8035304	5.70083
7910923	2.26758
8051882	8.04668
7978909	5.9555
7947553	3.06007
7913663	2.5523
7958677	2.1103
8152522	2.60204
8109995	1.84721
8073242	6.21325
7931888	2.55494
8005289	3.37876
8143949	4.95738
8168868	5.68127
7900405	1.31479
8082597	2.54543
8037642	6.40186
8021914	4.76767
7967874	2.32158
7997569	6.0079
7984914	3.50249
7939116	4.15376
7932862	5.02188
8071566	6.25425
8083594	3.7019
7961455	2.48485
8122600	6.76156
8175539	3.13979
8082238	2.25669
8025051	5.53605
8069998	6.15098
7942715	5.0247
8077712	5.40649
8024816	3.67085
8145568	4.57031
7983365	2.46678
8057486	1.86491
8053315	3.08951
8091469	2.07996
8028613	4.85796
7920082	4.47445
8159977	1.58795
8109093	5.56357
8103464	1.19891
8126442	4.97096
8069503	4.42714
8053330	1.96774
8012326	3.19115
7955045	3.10082
7999754	6.56042
7987534	1.51984
7954279	6.11678
8165672	1.35344
8049487	5.52144
7923731	4.97288
8053728	4.87249
8087119	5.60434
7991577	3.85623
7939969	1.96433
8157684	2.10549
8152333	9.05162
8071545	1.85947
7907962	3.13036
8044686	10.4021
7955348	6.44299
7978923	3.66061
8088264	3.15173
8176766	1.85252
7897803	8.25037
7921637	8.30156
8025945	2.30454
8157283	7.18293
8175234	3.49524
8133085	1.72666
8088917	1.34094
8081036	2.308
8021768	5.55293
8129560	2.03862
8059244	6.08216
7967896	1.94347
8107998	6.29768
7996651	5.52325
8161571	4.56633
8146330	2.64169
8004360	4.83738
7953977	2.04016
7952116	4.95
7904921	2.46676
8022502	1.83275
7968650	4.42719
8062427	5.65984
7993511	9.14273
8146458	1.40075
8084679	2.08888
8133008	1.34077
7984686	5.6382
8121704	8.47701
8025996	1.6663
7987981	5.92382
8155371	3.47699
7912806	1.95903
7986442	4.87167
8054758	3.46976
8090591	8.99111
7958202	8.39205
8029547	3.1513
8016866	3.48978
7946478	6.69353
8094068	2.35473
8085628	6.44088
7991501	1.30281
7925128	5.82693
7980390	2.72292
8072139	0.866162
8039607	3.99155
7959597	9.06383
8041913	6.31212
8091737	4.36565
7999468	10.4205
7972713	2.33389
8126402	6.24286
8067111	1.76281
8019772	7.62812
7965231	1.98813
8161377	3.57396
8063394	8.55397
8146839	2.18805
7938788	1.98557
8102728	3.59535
7899346	7.64345
8075423	6.04794
8150159	1.35375
7960894	7.18516
8162183	2.43213
8158511	1.74627
7901714	3.30478
7973448	7.09152
8179011	2.9419
8036689	4.56085
8090214	4.4003
8078905	7.88918
7982533	2.56716
7941946	8.46706
7897119	9.09918
8102004	3.94824
8004293	6.52642
8123642	2.40748
7995456	5.81148
7933296	2.18015
8131519	5.23625
7981309	3.82207
7965884	2.35754
7947156	2.25147
8006005	4.29841
8090889	1.74017
8086183	5.19666
8030823	3.78415
8055909	1.35008
7943218	6.76986
8107100	3.65518
8158783	6.48476
8122045	2.75203
7982745	6.64924
8022557	1.8065
7952897	4.41758
7951545	2.41997
7922040	3.74859
8002072	4.83415
8102988	3.41619
8008511	5.69792
7950420	5.49719
8149955	1.9337
8086462	5.09012
7981958	3.21775
7967149	7.05931
8128939	6.41525
8081620	2.42856
8081612	6.42055
8082788	9.25322
8155369	2.63171
8094142	1.51306
7991080	2.56239
7913235	4.13519
8069676	2.94653
8054837	3.52941
8007197	6.53433
8153175	6.43281
8062681	4.25812
8078134	1.68366
8034286	5.89887
7977454	8.31121
7930714	2.04077
7978706	5.18029
7976724	4.34096
7963157	5.42555
7938925	2.32447
8028742	2.09386
7909561	3.75947
8173135	3.95329
8017651	5.81433
7918973	1.67059
8147746	2.42981
8066822	6.81232
7966089	5.63654
7939942	2.34527
7926330	1.376
7897683	1.66741
8046199	2.33604
8117522	4.84792
8105714	5.37877
8170794	4.11483
8086467	7.22029
8046020	1.63502
8101131	2.10676
8169049	5.14564
8164692	3.98412
8071155	5.42558
7930179	1.48914
7919604	3.35623
7908543	6.42436
8133112	3.48679
8026106	10.1939
8123148	7.41655
8012099	5.87621
7973363	3.42288
8177405	1.96756
8169683	6.01692
7910381	4.56595
8135149	5.95657
8119782	3.05399
7908812	5.35038
8126905	2.29699
8017505	2.62021
7977786	7.92193
8044976	2.53392
8016463	3.4775
7959786	5.37907
7942168	5.43309
8004532	2.98847
7945475	4.33153
8106176	2.22544
7928489	2.76841
7983393	7.01539
8178291	2.25268
8125545	5.56317
7925446	5.14722
8104068	1.49745
8145669	2.62093
7945873	6.71608
7934615	4.22244
8167006	6.69391
8147373	2.48413
8132302	4.19293
7939977	1.88894
8117646	3.73134
8063955	7.87012
8163109	3.53825
8042978	2.25865
8007992	8.52957
7916944	2.54745
8084812	2.56805
7924733	7.39341
7938608	3.25526
8075886	4.61487
8058927	10.8407
8176193	3.42423
8177740	2.5024
7979906	6.73608
7981872	5.95585
7938118	3.89407
7982829	6.81995
8083457	7.65775
7999177	4.85486
8110982	7.57806
8054771	7.66843
8061746	3.27234
8158864	2.36804
8169984	5.72449
7951133	6.64834
7950933	2.46676
7943075	2.49675
7951781	2.98014
8081214	2.44159
8117598	4.63029
8020343	1.9797
7922846	7.89991
8065903	2.21928
8028084	4.48466
7928907	2.05446
7915955	3.55822
8151490	1.36149
8127128	6.1423
8158597	6.98609
8034227	3.76314
7979412	1.7564
8013947	4.28987
7979963	3.28537
8101616	3.39671
7964937	5.04743
8150818	6.93081
8134631	5.58235
8049825	3.72972
8042705	4.70432
8041888	4.58094
8100655	1.84897
7998604	7.4389
8074274	5.85001
7961026	1.6072
7939424	6.97435
7899289	6.09593
8065082	2.78126
8139788	1.39173
8049538	7.47682
8165794	9.33489
8052382	2.96495
7931582	5.56123
7933090	1.60621
8178727	6.8386
8128865	4.40433
8160912	3.46306
7991542	4.04971
8161431	2.77959
8051670	7.0669
8007808	4.50474
7997158	4.17656
8009515	1.74594
7932418	1.88207
7920594	4.03535
8173206	4.63478
8083447	5.53774
7955637	5.997
8042460	1.28213
7949894	1.95611
8067382	7.7867
8010113	4.80318
7952069	4.7909
7903399	2.07451
7933423	4.5355
7948908	2.15103
8174239	4.13659
8126939	1.86445
8070194	6.47861
7898881	6.51606
8139244	7.05667
8089867	7.20703
8142536	1.61959
8031867	8.77649
8123765	1.53073
8065832	7.86791
8013741	6.77339
7944793	2.20563
8044067	2.42616
8116571	4.12944
8040238	8.25646
7934653	5.13181
7910674	2.41201
8069340	6.33617
8147580	6.0866
8009796	6.86023
7955290	4.16977
8075550	2.86636
8072960	1.62126
7961363	4.90183
8138308	1.36769
8091757	2.61219
8064277	4.00177
8031720	3.87584
7904695	7.90981
7941917	4.68526
8083071	4.34027
8124639	1.56881
7983350	5.92398
7971461	11.6398
8031690	6.06578
8101411	5.67006
8013588	8.09862
8044911	1.29348
8178561	6.44865
8154856	7.11713
8055476	9.9823
8030557	6.33351
8005753	2.49292
7968915	4.86423
8127822	3.16076
8036224	10.5777
7979085	8.19842
7956878	4.94015
7967709	4.26909
7929466	2.27336
7903440	4.43172
7916412	3.74955
7996807	4.12272
8068052	1.46103
7984922	6.39511
8048077	1.37374
8143599	1.74627
7972570	5.01149
8042291	7.02549
8137582	1.54361
8125295	6.87673
8017098	4.2653
7972699	2.72707
7948105	1.9605
8059249	4.51978
7927519	7.27164
8161945	2.06936
7954645	5.57581
7942611	3.50018
7907486	4.44496
8102532	1.75601
8115014	4.22217
7980523	6.7801
7919984	5.24108
7968052	1.98123
7954465	2.52327
8012787	3.05722
8145083	3.4552
8073562	2.46676
7898721	2.04494
8088192	2.39528
8081073	5.97767
8165508	4.49362
8148047	1.38148
7967863	2.86737
7956279	2.43571
8157074	3.58258
8089185	2.38331
8086908	3.92963
8115010	1.27548
8178641	5.44795
8177079	1.21501
7935882	6.10145
8028770	1.82805
8124134	6.36153
7977438	3.17767
7914557	4.43988
7982042	1.36459
8149918	4.07404
8000811	7.07911
8083094	4.29015
8179391	4.69106
8028309	2.60636
8138151	6.69537
8024936	6.78657
8133021	3.23402
7969959	1.6753
7918064	3.07548
8146955	6.94524
8038093	4.95907
8019367	6.05735
7979196	5.52126
7958174	9.53581
8139411	6.72374
7958396	3.43692
8097945	1.16555
8025237	4.95092
8069848	3.43126
8113299	1.92757
8165656	5.796
8102697	1.6827
8120271	1.85315
8134263	4.46281
8052022	6.82181
8160278	2.16434
7967641	3.78598
7927658	6.46863
8140828	5.98788
8066574	3.05396
7914212	5.3037
7916372	9.01441
7918694	2.44904
7970674	3.64166
8069026	6.43741
7919380	4.82029
7912520	4.22214
8005475	5.44618
8174893	6.91983
7994058	3.28396
8149153	4.51014
8143714	5.65592
7948772	6.38841
8167690	3.36918
8135774	1.97406
8168366	2.67954
7916725	2.08558
7993451	2.28937
8159255	5.15654
8152946	3.63727
8108729	2.25004
8090533	5.0231
7993458	4.64935
8166703	3.98737
8088292	2.19963
7967456	6.34332
8011320	3.04278
7902306	2.16234
8068100	1.71015
7963203	2.08423
7925587	4.20812
7912531	1.57025
8068496	4.15623
8002571	3.75067
8131970	4.63605
8096538	6.97964
7997099	7.72833
7930454	6.69603
7913978	5.68259
7946167	3.88593
8029435	1.17379
8066985	3.95775
7957735	1.36275
7954783	1.95187
8088958	7.92039
8157463	5.39771
8068788	2.9425
7920422	7.22607
8051762	6.77884
8170213	2.06424
8160377	1.88431
8092741	1.54362
8023575	2.76297
8114023	1.72537
8054308	7.99951
8165416	4.36727
8070286	2.5804
8074817	5.6089
8012843	4.3666
7963555	3.70054
7927267	5.72336
8105104	7.67942
8055200	1.47588
8150210	1.59029
7946286	2.50967
7919403	2.23325
8031622	3.64782
8058295	4.36992
8079999	2.29476
8116033	4.68975
8103975	3.64805
7962499	6.70898
7911870	6.25059
8095628	1.83796
8026390	4.41548
7935776	2.93105
8128472	6.50425
8161341	3.34026
7928685	1.91891
8084035	3.63221
7981990	1.81765
8155234	4.18128
7989501	3.69194
8059525	1.59503
8063453	3.39011
8059277	4.99653
8095005	3.24945
8091595	2.69047
8079401	3.64166
8089283	1.25496
8095616	1.69029
8165735	4.30039
8129099	7.88364
8105918	4.66084
7995627	3.80062
7981111	8.2015
8130116	6.01198
8008170	3.43478
7929258	2.55689
7931500	4.83475
7940914	6.77884
7970513	2.07189
8010614	5.27396
8116835	3.92411
8168855	2.74659
8007397	8.03723
7915614	4.36196
8144153	4.41355
8029289	2.67965
7927425	8.26911
8170393	4.64356
8016473	3.96935
8128767	4.88661
8032157	5.75828
7923162	1.36149
8163956	1.99504
8020527	6.43474
7962185	3.02783
8170300	3.17598
8161133	3.12159
8123398	2.24826
8132943	7.79632
8132860	2.91931
7943231	3.75391
7909142	3.56951
8039340	5.10994
7977775	11.0622
7939374	2.16838
8110631	3.99043
8063636	6.48632
8038904	3.85712
7964142	2.25132
8139699	1.82757
7998762	6.50106
7925492	7.80807
8042843	2.7863
8124868	4.45899
8115765	6.80147
7956281	3.16516
8020179	7.58095
7966690	4.75897
7905258	6.07819
8075529	6.38063
8069208	5.77317
8034754	6.35982
8000924	5.47467
8065011	2.84816
8097146	2.48924
7956739	1.24055
8105063	4.0403
8005557	6.02686
7915385	4.45235
8089795	7.50232
7964413	5.87113
8059177	6.86954
8173198	3.01581
8106325	2.51913
8059838	3.57176
7951435	1.32453
7901340	2.2726
8111772	9.95338
7968872	5.99845
7923406	5.70435
7972737	5.07336
7924190	4.07953
8171079	5.29364
8132413	1.29902
8052091	2.67096
7933572	1.38398
7972902	3.30478
7903024	2.15579
8024754	4.23312
8100746	2.04567
7950804	2.20858
7917670	5.2224
8122176	3.57357
8128892	2.13923
8107270	1.83463
7934755	3.4397
7992692	8.11238
8048272	3.41566
8045604	3.85957
8056184	2.5338
7906742	4.54458
8147351	2.53727
7979671	5.74417
7998978	4.14054
7937135	2.12453
7922250	4.4477
8166872	3.72008
7909425	2.92738
8102839	7.21498
8169636	1.81806
8076461	5.88935
8065485	5.37096
7927639	2.09387
7952675	2.32707
8144878	2.01209
8178955	5.51701
8123728	4.83587
8025076	7.07279
8097461	5.44095
8054090	4.07102
7943892	3.3816
8001325	1.20039
7985688	4.49533
8096682	2.60744
8148515	1.9543
8014812	4.30361
8159667	5.8172
7970096	4.93082
8119974	7.0458
8160308	8.92967
8150862	1.84921
8149142	3.04297
7948502	1.93538
8136095	6.24333
8111821	2.65564
7948046	2.54715
8140220	6.95923
7946033	3.22648
7920633	7.34939
7904084	3.59249
8073890	6.47609
8066776	5.39942
8100519	2.15553
8141946	1.24079
8100210	3.54201
8072189	5.23576
7912224	8.16641
7913216	3.94343
8140319	4.49605
7961440	9.77845
8040338	11.3813
7965166	2.16838
7993337	2.9805
8162419	1.32024
7971905	2.74405
7952305	6.04547
7948099	2.09976
8044440	4.51643
7920303	4.26696
8178795	4.37655
8039010	8.03362
8082298	4.12995
7907549	3.76183
8139365	1.32636
7963865	1.79719
8124531	5.94197
8015218	6.2348
7926670	8.60511
8096917	1.62242
8076056	5.76981
8102076	1.82674
8123843	1.83757
8001981	6.42457
7967202	8.02443
8129181	5.50838
7983951	7.20513
8110522	10.4919
8167640	2.56922
8084092	8.49268
7905848	3.64166
7978793	1.70937
7920980	2.22578
8157679	1.79465
8123405	2.92731
8177658	3.7566
7984983	4.05107
7904287	3.6804
8004165	1.36504
7982516	2.95169
8113936	2.4998
8021993	1.85989
8108199	5.41765
8036136	5.31712
7957478	4.23768
8139203	5.36847
7990636	2.0195
7929812	1.66457
7972251	2.43739
7949568	3.9528
8044236	7.03684
8038086	9.47043
8089928	5.20444
7980065	1.73391
7910539	4.40345
7927631	2.07605
7907213	4.36733
8145942	2.6393
7978201	8.6353
8109383	2.60636
8161000	2.43803
8018823	6.99264
8002967	2.60636
7960340	3.58735
7936833	5.11732
7900603	3.71137
8093141	4.42465
8088384	6.74511
8034299	6.8034
8161904	1.44241
7954717	5.43157
7992516	2.61049
8115840	5.38314
8121365	4.85203
7970828	3.06654
8039645	3.48999
7969544	4.4307
7980535	8.71806
8104035	2.63053
8027748	4.05245
8084128	3.75356
7986534	2.42829
7951032	1.80879
8038139	4.40465
7950117	1.36149
8083538	2.67661
8034408	4.48534
7987464	1.31457
7980861	1.85342
8151927	1.61959
7987648	1.35966
7961306	4.24073
7947540	6.3257
7982504	4.60001
8024971	2.80176
7999766	6.6986
7945377	5.80265
7905951	4.3547
7984588	3.87313
8100851	4.94395
7972577	6.61947
7986501	2.02344
8118861	2.35484
8165277	4.40645
8161755	8.51774
7981322	2.86773
8133219	8.45754
7958960	7.73724
8098547	2.64731
8162276	4.97356
7900597	5.32724
8082270	2.66516
8065372	3.94188
8076072	5.29845
8037301	4.71283
8014172	3.12292
8148327	2.69119
7973105	3.56355
8002692	6.25918
8137798	5.71962
8024436	9.92404
8124082	5.69423
8076515	5.92324
7957613	5.49991
7899727	3.75773
8143635	2.66601
8179525	7.64628
8154934	4.85502
8132913	2.87123
8117840	3.0745
8048445	5.32113
8127360	3.75526
7991512	4.35909
7925170	2.91473
8054866	3.55093
7995312	1.15895
7979925	1.74987
7943853	8.08786
8161224	3.82841
8007848	5.22985
8107655	4.70865
8093518	4.61988
8043129	1.34269
7905519	5.47082
8087380	7.55837
8117304	2.213
7932542	1.80905
8031714	6.60416
8096333	1.55562
8092627	5.14807
8042391	10.8304
8155521	5.44244
8029829	4.07165
7962274	4.84558
8122127	2.03386
7934708	4.0403
7929840	4.37439
8168940	2.45755
7911260	2.77125
8143937	2.93094
7923221	3.77652
8180144	5.51701
8151296	4.85692
8174576	2.80712
8058658	1.62989
8151585	1.16571
7984488	2.84126
7911047	5.73962
8002590	3.18367
7902565	1.95708
8149500	4.46796
8073960	6.60018
8048452	5.18748
8137627	7.46852
7899160	11.1798
7982845	7.54119
8091879	1.15585
8175016	5.11211
8063057	4.85062
7991927	5.54849
8115600	1.54555
8000467	4.74277
8179534	4.22397
7959085	3.11736
7925161	7.35784
8172493	3.33143
8133072	1.54046
8005687	3.43075
7979757	8.08448
8150584	1.43002
8034712	4.40726
7988705	1.77558
8118314	7.40719
8022666	1.82592
8057032	1.36149
8014113	1.52388
8150433	5.92362
7935025	1.63548
8153727	6.21724
8075695	3.34153
8078405	8.19226
8023310	1.7921
7960411	6.23178
8051573	6.2898
7949080	5.0149
7931519	4.54873
8019463	8.29598
7981783	1.62122
7967109	5.79462
8126121	5.7043
8027377	2.29859
7953737	2.72744
7906930	2.24781
8030292	3.36862
7952227	4.68939
7948330	2.31626
7897370	8.64292
8104930	8.18352
8048673	4.79033
8007917	4.90672
7977241	6.83765
8097953	1.52279
8036744	3.43669
7979849	7.60285
8136965	3.00537
7961483	2.25054
7948375	1.87424
8131815	5.40378
8041813	5.50402
7941401	5.49985
8155383	3.45775
8148220	4.92996
8082406	2.94541
8113703	1.81511
7936567	5.65032
7928208	9.3153
8089849	2.59191
8095043	6.57648
7913705	3.71176
7961595	2.14552
8079074	6.78348
7916609	7.84191
8086706	6.06492
8141896	3.72453
8108847	7.00864
8099476	2.53395
8092169	3.55172
8169419	3.20531
7937438	5.82975
8111930	3.53285
7962441	7.26094
8100097	1.69339
8050007	3.61458
7971191	2.27243
8127688	1.28248
8133623	1.78212
7908694	5.46494
7915008	5.63431
8053797	3.2606
8164452	6.90721
7985089	6.58671
8010924	7.49331
7957271	3.79051
7952882	3.00777
8101224	5.86503
8162006	1.65785
8112613	4.56085
8078479	8.72794
8115783	8.68188
8106660	2.55658
8088548	2.25738
7989473	5.66307
7947394	2.04178
7909285	4.72322
8133818	6.65527
8049239	6.84374
8063408	1.96743
8037322	6.33616
8010560	2.91891
7944418	6.16123
7940279	2.12658
8102263	3.52187
7963826	4.72175
7928815	1.93878
7963689	3.32581
7991638	1.8712
7976053	2.64555
8115666	3.23415
8090803	5.62186
8075828	5.36925
7938890	3.89069
8157534	3.90638
8125470	3.84933
8179688	7.08944
7903519	5.45502
7903171	3.78224
8152764	5.44176
7978553	3.92316
8116655	4.06042
8063011	2.54611
8019211	8.32952
8019250	10.6695
7909529	5.72611
8058530	1.67983
8126184	2.4074
8088219	6.44189
7963845	3.76318
8097373	3.74621
7918550	3.31427
8093425	5.78658
8016155	7.02825
7996286	3.59845
8136388	7.60206
8092661	2.56566
7931778	7.95882
7918725	6.89373
7983811	4.5863
8124273	7.92499
7954613	5.56812
7997245	6.16836
8107578	5.67065
8022420	1.55978
8160531	4.32502
8007363	3.97318
7950374	4.21246
8050805	4.39116
8017133	3.32538
7930880	2.43362
7918052	2.11307
7994659	7.72152
8110265	3.66454
8003149	4.40823
7990616	2.79668
8024557	6.3566
8099721	6.96822
8136315	3.147
8160431	2.13181
8122881	1.30204
8024768	4.73604
7904158	3.50092
8170052	1.90995
8014169	3.37358
7919197	4.40938
8165610	4.22167
7942267	6.37054
7968637	6.73178
7962930	3.96595
8039389	3.00887
7959893	5.10264
8039413	7.81936
7990151	10.7294
8158823	1.83935
8138009	2.36141
8091715	5.21661
8034330	2.38176
8062134	3.3868
7963946	7.54821
8139966	4.76765
7967658	1.34992
7939158	6.15995
7932765	4.92147
8177195	1.82439
8107429	1.95675
8043324	7.08462
7967039	4.5105
7910142	3.72988
8021482	2.1573
8115300	2.19124
8150165	4.6479
7945864	4.61865
7940191	7.06927
7948679	10.2829
8112666	3.78888
8129848	2.34356
8122807	2.86833
8078033	4.11372
8067585	6.26395
8095110	1.99113
8000603	7.76556
7980923	6.08832
8070896	4.1321
8153021	6.31832
8130553	2.98115
7942061	3.54473
8134777	4.2422
8124430	4.36686
7935251	6.27647
8118302	5.20435
8102440	2.33725
8030860	3.17914
7938758	1.64182
8097790	1.36769
7992125	5.65948
8176419	2.88481
8176117	6.67563
8014591	2.76777
7926819	1.74644
7978846	1.85493
7898998	2.09884
8046018	2.51446
8004880	5.77952
8124588	2.32707
7964985	2.30051
7994463	3.50374
8151684	1.68922
7951734	5.61664
8020653	2.40666
8114612	7.35752
7974814	2.13242
8038919	5.23812
7972692	3.31684
8102777	2.82675
8157582	10.2707
8009243	5.81079
8121116	1.78038
7977736	5.47663
7957186	6.91221
8143417	6.32839
8068731	2.55711
8161537	5.48168
8101723	4.23948
7901038	8.83878
8001971	4.2677
8128726	3.36936
8101774	10.8167
8140852	2.07258
8169022	4.91163
7954398	1.76997
8146986	1.85579
8055950	1.46279
8020129	6.19384
7944603	4.51317
7930181	2.32707
8121212	4.48996
7972069	6.68139
7984276	3.9331
8129120	5.20226
8053158	6.18756
8151890	7.05247
7997765	4.737
8082240	1.42959
8040419	3.6556
8098244	4.45898
8111814	4.13767
8060084	1.87119
7964203	6.44935
8136985	3.67147
8072160	4.15918
8087739	5.17302
7943376	1.81004
8012837	3.75497
7940491	3.42442
7912349	4.48643
8074070	5.49624
7994615	3.17155
8059350	4.26577
7986229	2.65012
8027556	6.39768
8004946	4.65122
8015095	1.83868
8114938	2.77958
8101212	9.3527
7903507	5.73558
8124164	1.96049
8169145	2.79802
8045857	3.25186
8102450	2.01131
8178205	7.78316
8052139	2.78082
8136610	1.81854
8119444	5.10769
8096845	2.16838
7903777	2.55899
8056572	1.51477
8130173	4.65841
7971931	1.70922
8145454	8.32504
8027856	3.28165
8120402	5.01411
8035884	4.19167
8010405	8.87809
8156873	4.61528
8063382	3.34266
7976858	3.88491
7947496	2.84219
8062971	5.82014
7970241	4.73484
7929487	2.29737
8078920	2.47044
8067862	3.97757
8165552	4.69972
8117476	5.38314
7996516	3.96717
8054075	1.63993
8138718	2.28737
8114658	7.94839
8147785	6.19141
7936023	5.10534
8000329	5.74485
8147683	2.44474
7965467	10.2749
7915743	4.05266
7926706	3.51197
7906015	3.48385
7922598	1.93704
8088299	1.75125
7959995	6.20435
7947322	2.23572
8120269	3.03714
7901052	1.61339
8115375	5.58096
8048257	6.72974
8101000	4.37947
7998434	4.78812
8132715	3.31704
8022118	6.67462
7989735	7.35742
8095295	1.74472
7982066	1.28924
7934916	4.06254
8124280	3.21903
8149986	6.1484
7950530	1.32679
7980338	6.97765
7944834	2.16838
7938563	5.53564
8167013	2.50723
8144494	4.20143
7985409	5.15359
8178712	4.23336
7937476	9.19798
8081204	1.70744
7908204	2.3719
8119107	4.2153
7968703	6.76836
7952249	7.62758
7899480	4.26991
8062041	8.46531
7973972	2.8534
7956026	3.26348
7932407	1.79053
8154394	6.30022
8149109	3.26122
8076739	5.65293
8148674	5.18304
8109179	6.43272
8116504	3.78922
8091875	2.08649
8130622	4.38651
8094126	4.45691
7953924	2.24412
8077858	8.20367
8031700	4.23963
8123372	5.12415
8133845	1.58822
